2.000000000000000111e-01 5.411376953125000000e-01 2.111083984375000111e-01 7.026092529296874732e-06
2.000000000000000111e-01 5.404052734375000000e-01 3.523681640625000444e-01 2.511383056640625154e-06
2.000000000000000111e-01 3.162353515625000444e-01 6.552001953124999556e-01 4.971038818359374397e-06
2.000000000000000111e-01 6.131591796875000000e-01 3.099365234375000000e-01 7.279022216796874421e-06
2.000000000000000111e-01 3.400634765625000222e-01 1.535888671875000056e-01 3.130889892578124687e-06
2.000000000000000111e-01 8.134521484375000222e-01 1.025634765625000056e-01 1.341156005859374999e-06
2.000000000000000111e-01 3.932861328125000222e-01 8.831787109375000000e-01 4.633087158203125229e-06
2.000000000000000111e-01 7.092529296874999778e-01 6.755615234374999778e-01 3.203521728515625328e-06
2.000000000000000111e-01 6.138916015625000000e-01 2.389404296875000111e-01 4.687347412109375284e-06
2.000000000000000111e-01 6.788330078125000000e-01 6.230224609375000222e-01 4.395538330078124828e-06
2.000000000000000111e-01 4.017822265625000666e-01 1.697998046875000000e-01 5.011627197265624332e-06
2.000000000000000111e-01 4.658935546875000444e-01 1.490966796875000111e-01 3.092864990234374776e-06
2.000000000000000111e-01 6.248291015625000444e-01 5.321044921875000000e-01 1.270660400390625012e-06
2.000000000000000111e-01 2.377685546875000222e-01 4.853271484375000222e-01 3.338104248046875244e-06
2.000000000000000111e-01 4.466552734375000000e-01 2.792724609375000222e-01 4.817230224609374735e-06
2.000000000000000111e-01 2.817138671875000222e-01 3.370849609375000111e-01 5.602081298828124456e-06
2.000000000000000111e-01 4.946044921875000222e-01 7.281494140625000000e-01 4.020843505859374489e-06
2.000000000000000111e-01 3.948486328125000444e-01 7.333740234375000222e-01 7.135467529296874849e-06
2.000000000000000111e-01 6.364501953125000222e-01 4.545166015625000666e-01 3.639739990234374516e-06
2.000000000000000111e-01 5.446044921875000666e-01 4.106201171875000222e-01 6.794097900390624804e-06
2.000000000000000111e-01 1.306884765625000167e-01 1.578369140625000000e-01 5.168853759765624871e-06
2.000000000000000111e-01 7.809326171875000666e-01 8.159912109375000444e-01 4.037933349609374639e-06
2.000000000000000111e-01 4.549072265625000444e-01 7.915771484375000444e-01 1.080108642578125026e-06
2.000000000000000111e-01 2.960693359375000111e-01 4.639892578125000000e-01 4.983001708984374503e-06
2.000000000000000111e-01 2.047119140625000000e-01 4.744873046875000000e-01 7.517852783203124410e-06
2.000000000000000111e-01 7.870361328125000666e-01 8.614990234375000666e-01 2.687408447265625012e-06
2.000000000000000111e-01 8.907958984375000666e-01 2.357666015625000111e-01 3.971282958984374899e-06
2.000000000000000111e-01 2.281494140625000000e-01 5.525634765625000444e-01 4.938140869140624531e-06
2.000000000000000111e-01 2.290771484375000167e-01 7.950439453125000000e-01 5.233795166015624597e-06
2.000000000000000111e-01 8.786865234374999778e-01 8.413818359375000444e-01 5.558929443359374499e-06
2.000000000000000111e-01 8.957763671874999778e-01 7.881591796875000444e-01 2.704071044921874735e-06
2.000000000000000111e-01 8.950927734375000444e-01 3.776611328125000222e-01 7.914337158203124518e-06
2.000000000000000111e-01 5.204345703125000666e-01 1.290771484375000111e-01 3.384246826171874804e-06
2.000000000000000111e-01 7.334228515624999778e-01 2.341064453125000222e-01 7.801116943359374790e-06
2.000000000000000111e-01 7.198486328125000000e-01 7.148193359375000222e-01 2.557952880859375141e-06
2.000000000000000111e-01 5.622314453125000222e-01 2.416748046875000222e-01 6.007965087890624647e-06
2.000000000000000111e-01 1.874267578125000111e-01 1.193603515625000083e-01 7.961334228515625779e-06
2.000000000000000111e-01 2.899169921875000000e-01 4.068115234375000444e-01 5.020172119140624407e-06
2.000000000000000111e-01 3.237060546875000222e-01 5.254638671875000444e-01 7.814361572265624483e-06
2.000000000000000111e-01 2.119384765625000056e-01 3.898681640625000222e-01 6.102386474609375057e-06
2.000000000000000111e-01 3.289306640625000444e-01 2.287353515625000222e-01 1.077972412109375007e-06
2.000000000000000111e-01 1.856689453125000000e-01 2.350830078125000222e-01 7.936553955078124714e-06
2.000000000000000111e-01 5.424560546875000222e-01 5.976806640624999778e-01 7.824615478515624574e-06
2.000000000000000111e-01 1.603759765625000222e-01 8.452880859375000444e-01 6.073333740234374800e-06
2.000000000000000111e-01 7.812255859375000222e-01 2.288330078125000167e-01 7.448638916015624646e-06
2.000000000000000111e-01 8.642333984375000222e-01 2.635498046875000000e-01 2.608367919921874738e-06
2.000000000000000111e-01 6.082763671875000000e-01 1.016845703125000000e-01 7.596466064453124256e-06
2.000000000000000111e-01 1.479248046875000222e-01 4.710205078125000444e-01 1.802581787109374832e-06
2.000000000000000111e-01 8.161865234374999778e-01 7.756103515625000222e-01 6.982086181640624767e-06
2.000000000000000111e-01 3.058837890625000222e-01 6.499267578124999778e-01 2.603240966796874693e-06
2.000000000000000111e-01 4.826904296874999778e-01 5.632568359374999778e-01 2.963836669921875332e-06
2.000000000000000111e-01 8.048583984375000666e-01 3.742919921874999778e-01 1.135650634765624880e-06
2.000000000000000111e-01 2.856689453124999778e-01 8.536865234375000666e-01 5.002227783203125096e-06
2.000000000000000111e-01 4.689208984375000666e-01 1.882080078125000222e-01 6.722320556640625018e-06
2.000000000000000111e-01 2.309814453125000056e-01 5.615478515624999778e-01 4.392120361328124798e-06
2.000000000000000111e-01 1.647705078125000222e-01 5.267333984375000000e-01 1.921356201171875033e-06
2.000000000000000111e-01 1.882568359375000056e-01 7.541748046874999778e-01 3.268890380859374634e-06
2.000000000000000111e-01 3.027099609375000222e-01 3.545166015624999778e-01 4.714263916015625098e-06
2.000000000000000111e-01 8.400146484375000666e-01 8.705322265625000666e-01 2.924957275390624566e-06
2.000000000000000111e-01 6.940185546874999556e-01 1.283935546875000222e-01 6.571929931640624539e-06
2.000000000000000111e-01 3.491943359375000444e-01 2.712158203125000222e-01 6.720184326171874575e-06
2.000000000000000111e-01 4.435302734375000666e-01 7.793212890624999778e-01 4.025543212890624953e-06
2.000000000000000111e-01 8.341064453125000000e-01 4.460205078125000222e-01 1.033111572265625035e-06
2.000000000000000111e-01 4.914306640625000222e-01 7.869384765625000444e-01 1.234344482421874904e-06
2.000000000000000111e-01 3.146728515625000222e-01 8.045654296875000000e-01 7.260223388671874255e-06
2.000000000000000111e-01 5.800048828125000666e-01 8.574462890624999778e-01 2.646392822265624650e-06
2.000000000000000111e-01 8.740966796875000444e-01 5.026123046875000666e-01 3.795257568359375040e-06
2.000000000000000111e-01 7.733154296875000000e-01 2.309326171875000222e-01 7.098297119140624945e-06
2.000000000000000111e-01 3.833251953124999778e-01 4.708740234375000666e-01 3.859771728515625186e-06
2.000000000000000111e-01 4.597900390625000444e-01 7.133056640625000666e-01 2.007659912109374947e-06
2.000000000000000111e-01 7.746337890625000222e-01 6.403076171874999556e-01 7.230743408203124419e-06
2.000000000000000111e-01 8.441162109375000000e-01 8.156005859375000666e-01 1.976470947265624672e-06
2.000000000000000111e-01 3.331298828125000000e-01 7.904541015625000666e-01 6.440765380859374652e-06
2.000000000000000111e-01 4.055419921874999778e-01 6.772705078124999778e-01 4.397674560546875270e-06
2.000000000000000111e-01 2.502685546874999778e-01 7.788818359375000444e-01 4.102020263671875204e-06
2.000000000000000111e-01 6.982177734375000222e-01 6.801025390624999556e-01 1.008758544921875032e-06
2.000000000000000111e-01 7.079833984375000222e-01 6.958251953124999778e-01 4.124664306640624981e-06
2.000000000000000111e-01 6.880126953124999778e-01 1.478271484375000000e-01 4.105010986328124807e-06
2.000000000000000111e-01 6.379150390625000222e-01 8.116943359375000666e-01 7.423431396484374848e-06
2.000000000000000111e-01 1.199462890625000028e-01 1.562255859375000222e-01 4.480133056640624727e-06
2.000000000000000111e-01 3.669677734374999778e-01 3.963623046875000000e-01 5.404693603515624410e-06
2.000000000000000111e-01 6.212158203125000000e-01 4.489501953125000222e-01 4.173797607421874990e-06
2.000000000000000111e-01 5.106689453125000666e-01 6.984619140625000222e-01 1.100616455078124995e-06
2.000000000000000111e-01 2.732666015625000444e-01 1.511962890625000167e-01 7.261077880859374263e-06
2.000000000000000111e-01 7.340087890625000000e-01 3.960205078124999778e-01 3.991363525390624652e-06
2.000000000000000111e-01 6.130615234374999778e-01 4.975341796875000222e-01 4.717681884765625128e-06
2.000000000000000111e-01 5.183837890625000444e-01 2.724853515624999778e-01 6.298919677734374249e-06
2.000000000000000111e-01 8.013916015625000000e-01 3.883056640625000000e-01 5.981903076171874841e-06
2.000000000000000111e-01 2.416748046875000222e-01 7.788330078124999778e-01 7.529388427734374935e-06
2.000000000000000111e-01 2.057861328125000222e-01 7.446044921875000222e-01 6.402740478515624741e-06
2.000000000000000111e-01 8.096435546875000444e-01 2.391845703125000111e-01 1.241607666015624968e-06
2.000000000000000111e-01 8.655029296874999778e-01 6.285400390625000000e-01 6.518951416015624918e-06
2.000000000000000111e-01 3.949462890625000666e-01 3.293212890625000222e-01 1.381317138671874929e-06
2.000000000000000111e-01 1.168212890625000000e-01 1.699951171874999889e-01 4.527557373046874722e-06
2.000000000000000111e-01 1.231689453125000000e-01 3.685302734375000000e-01 6.622772216796874563e-06
2.000000000000000111e-01 4.517822265625000000e-01 1.189697265625000028e-01 5.607635498046874929e-06
2.000000000000000111e-01 6.173583984374999556e-01 5.203857421875000000e-01 3.746124267578125031e-06
2.000000000000000111e-01 5.823486328125000444e-01 3.304443359375000000e-01 2.843780517578124697e-06
2.000000000000000111e-01 2.159912109375000111e-01 2.605224609374999778e-01 6.334808349609374565e-06
2.000000000000000111e-01 8.992919921875000000e-01 2.316162109375000111e-01 5.091522216796874613e-06
2.000000000000000111e-01 6.484130859375000222e-01 4.558349609374999778e-01 7.362762451171874313e-06
2.000000000000000111e-01 6.384521484374999778e-01 5.185302734375000222e-01 6.267730712890624397e-06
2.000000000000000111e-01 7.532470703125000444e-01 1.187744140625000000e-01 2.407562255859374662e-06
2.000000000000000111e-01 6.620849609375000222e-01 4.694091796875000666e-01 6.885101318359374336e-06
2.000000000000000111e-01 3.308837890625000444e-01 4.101318359375000222e-01 4.766815185546875138e-06
2.000000000000000111e-01 5.391845703125000000e-01 4.095947265625000666e-01 3.026214599609375035e-06
2.000000000000000111e-01 6.580810546875000000e-01 3.552490234374999778e-01 3.884979248046874984e-06
2.000000000000000111e-01 4.032470703125000666e-01 6.462158203125000222e-01 1.590667724609375081e-06
2.000000000000000111e-01 3.540771484375000444e-01 4.307373046875000444e-01 6.536895751953125077e-06
2.000000000000000111e-01 1.631103515625000056e-01 2.531005859375000111e-01 3.683319091796874900e-06
2.000000000000000111e-01 2.239990234375000000e-01 5.133544921875000666e-01 4.595916748046874478e-06
2.000000000000000111e-01 8.309326171875000000e-01 4.439697265625000000e-01 6.389495849609375047e-06
2.000000000000000111e-01 7.932373046874999778e-01 2.717529296874999778e-01 1.753448486328124823e-06
2.000000000000000111e-01 4.274169921875000666e-01 5.659912109375000444e-01 7.396087646484374606e-06
2.000000000000000111e-01 2.648681640625000222e-01 8.271728515624999778e-01 5.184661865234374587e-06
2.000000000000000111e-01 1.211669921875000028e-01 1.644287109375000000e-01 7.539215087890624598e-06
2.000000000000000111e-01 6.102783203124999556e-01 2.539306640624999778e-01 2.700653076171874705e-06
2.000000000000000111e-01 5.737060546875000222e-01 2.748291015625000111e-01 6.643707275390624324e-06
2.000000000000000111e-01 5.796142578124999778e-01 4.231201171874999778e-01 3.753387451171874671e-06
2.000000000000000111e-01 6.223876953125000444e-01 7.096923828125000222e-01 5.237213134765624627e-06
2.000000000000000111e-01 1.951416015625000167e-01 2.623291015625000000e-01 6.891510009765624816e-06
2.000000000000000111e-01 6.822998046874999556e-01 3.385009765625000000e-01 1.786773681640624905e-06
2.000000000000000111e-01 3.285400390625000111e-01 5.724853515625000222e-01 3.744415283203125016e-06
2.000000000000000111e-01 4.143310546874999778e-01 6.585693359375000000e-01 5.492279052734374759e-06
2.000000000000000111e-01 8.007568359375000222e-01 5.617919921874999778e-01 3.431671142578124799e-06
2.000000000000000111e-01 8.156494140625000222e-01 2.880615234375000222e-01 6.438629150390625057e-06
2.000000000000000111e-01 5.474853515625000000e-01 6.370849609375000000e-01 3.101837158203125278e-06
2.000000000000000111e-01 4.672607421875000222e-01 8.050537109375000000e-01 1.197601318359375003e-06
2.000000000000000111e-01 3.591064453125000222e-01 4.343505859374999778e-01 5.650360107421874459e-06
2.000000000000000111e-01 6.357666015624999778e-01 7.671630859375000444e-01 5.907135009765624605e-06
2.000000000000000111e-01 4.905029296874999778e-01 8.834228515625000000e-01 7.238861083984374914e-06
2.000000000000000111e-01 5.015869140625000000e-01 1.528076171875000222e-01 5.779388427734374749e-06
2.000000000000000111e-01 3.299072265625000444e-01 2.768798828124999778e-01 1.203582763671875056e-06
2.000000000000000111e-01 5.070068359375000666e-01 6.593994140625000222e-01 1.562042236328124829e-06
2.000000000000000111e-01 5.130615234375000000e-01 8.395263671875000666e-01 1.249298095703125036e-06
2.000000000000000111e-01 6.469482421875000222e-01 6.633544921874999778e-01 6.735565185546874711e-06
2.000000000000000111e-01 4.407958984375000000e-01 2.907470703125000222e-01 3.462860107421874650e-06
2.000000000000000111e-01 2.744384765624999778e-01 5.512939453124999778e-01 7.577239990234374510e-06
2.000000000000000111e-01 6.516357421874999778e-01 6.620849609375000222e-01 6.672760009765624581e-06
2.000000000000000111e-01 7.114501953124999778e-01 5.262939453125000666e-01 2.494720458984375007e-06
2.000000000000000111e-01 1.845458984375000222e-01 5.697021484375000000e-01 6.433074951171874585e-06
2.000000000000000111e-01 5.630615234375000444e-01 3.527587890625000222e-01 5.993865966796874947e-06
2.000000000000000111e-01 5.873291015625000666e-01 4.970458984375000222e-01 1.666717529296874905e-06
2.000000000000000111e-01 3.764404296875000222e-01 6.651611328125000000e-01 2.366546630859375147e-06
2.000000000000000111e-01 3.313720703125000444e-01 8.593505859375000222e-01 1.815399169921874945e-06
2.000000000000000111e-01 8.932373046875000666e-01 1.519287109375000167e-01 2.606658935546874723e-06
2.000000000000000111e-01 7.779052734375000444e-01 6.476806640625000222e-01 7.586639404296874593e-06
2.000000000000000111e-01 4.988037109374999778e-01 6.852294921874999556e-01 4.869781494140624775e-06
2.000000000000000111e-01 7.549072265624999778e-01 8.553955078125000666e-01 1.186920166015624909e-06
2.000000000000000111e-01 1.824462890625000167e-01 5.424072265625000666e-01 3.980682373046874981e-06
2.000000000000000111e-01 7.750244140625000000e-01 3.178466796875000222e-01 6.593292236328124727e-06
2.000000000000000111e-01 4.343505859374999778e-01 7.373291015624999778e-01 6.823577880859374640e-06
2.000000000000000111e-01 8.052978515625000000e-01 3.250732421875000000e-01 7.963470458984374528e-06
2.000000000000000111e-01 3.552978515625000444e-01 7.552978515625000666e-01 5.636688232421874338e-06
2.000000000000000111e-01 3.716064453124999778e-01 2.086181640625000000e-01 6.222442626953124845e-06
2.000000000000000111e-01 4.477783203124999778e-01 8.104736328125000666e-01 4.536529541015625224e-06
2.000000000000000111e-01 7.286376953125000000e-01 8.542236328125000222e-01 7.916473388671874960e-06
2.000000000000000111e-01 3.195556640625000222e-01 7.287353515625000222e-01 1.983306884765624732e-06
2.000000000000000111e-01 1.572021484375000222e-01 5.811767578125000000e-01 3.400054931640624520e-06
2.000000000000000111e-01 7.548583984375000222e-01 4.562744140625000222e-01 6.841949462890624379e-06
2.000000000000000111e-01 3.660888671875000000e-01 6.244873046875000222e-01 4.516448974609374624e-06
2.000000000000000111e-01 8.459716796874999778e-01 6.790771484375000000e-01 1.424896240234374890e-06
2.000000000000000111e-01 5.012451171874999778e-01 3.475341796875000000e-01 7.663970947265624851e-06
2.000000000000000111e-01 6.290771484374999556e-01 6.149658203125000222e-01 7.357635498046874267e-06
2.000000000000000111e-01 3.411865234375000000e-01 6.561279296875000000e-01 4.202850341796875246e-06
2.000000000000000111e-01 4.272705078124999778e-01 1.862060546875000111e-01 1.055755615234375023e-06
2.000000000000000111e-01 7.170654296874999778e-01 3.576904296874999778e-01 1.772674560546874992e-06
2.000000000000000111e-01 5.483642578124999778e-01 5.799072265625000444e-01 4.567718505859375076e-06
2.000000000000000111e-01 5.254638671875000444e-01 7.147705078125000666e-01 3.304779052734374950e-06
2.000000000000000111e-01 6.007080078125000000e-01 4.199462890624999778e-01 1.741058349609374925e-06
2.000000000000000111e-01 6.268310546875000000e-01 3.881103515625000666e-01 6.746673583984374809e-06
2.000000000000000111e-01 5.795166015625000666e-01 6.537841796875000222e-01 3.095001220703125218e-06
2.000000000000000111e-01 2.358642578125000056e-01 8.507080078125000000e-01 1.652618408203124992e-06
2.000000000000000111e-01 3.386474609374999778e-01 1.746337890624999889e-01 1.888885498046874958e-06
2.000000000000000111e-01 7.719482421875000222e-01 8.556884765625000222e-01 7.456756591796874294e-06
2.000000000000000111e-01 8.239013671875000666e-01 7.479736328125000666e-01 4.857818603515624669e-06
2.000000000000000111e-01 6.406982421875000444e-01 4.696044921875000000e-01 3.299652099609374905e-06
2.000000000000000111e-01 1.996826171875000222e-01 7.192626953124999778e-01 6.238677978515624988e-06
2.000000000000000111e-01 1.994873046875000056e-01 3.680419921875000000e-01 4.303680419921875289e-06
2.000000000000000111e-01 2.503662109375000000e-01 7.776123046874999778e-01 5.858428955078125023e-06
2.000000000000000111e-01 7.635986328125000666e-01 8.011474609375000000e-01 4.774078369140624778e-06
2.000000000000000111e-01 8.902099609375000444e-01 6.183349609374999556e-01 2.200775146484374956e-06
2.000000000000000111e-01 3.866455078125000666e-01 2.635009765625000444e-01 4.740753173828124484e-06
2.000000000000000111e-01 6.652099609374999556e-01 2.195068359375000056e-01 3.735443115234374513e-06
2.000000000000000111e-01 4.856201171874999778e-01 6.481201171874999556e-01 6.691131591796874319e-06
2.000000000000000111e-01 7.070068359375000222e-01 5.925537109374999778e-01 4.815093994140624293e-06
2.000000000000000111e-01 8.697509765625000000e-01 1.329833984375000111e-01 3.429107666015624776e-06
2.000000000000000111e-01 1.736572265624999889e-01 8.358154296875000000e-01 4.378448486328124677e-06
2.000000000000000111e-01 4.656005859374999778e-01 4.131591796875000444e-01 7.282012939453124871e-06
2.000000000000000111e-01 8.094970703125000666e-01 4.865966796874999778e-01 7.850250244140624800e-06
2.000000000000000111e-01 7.311767578125000222e-01 3.113037109374999778e-01 2.768157958984374877e-06
2.000000000000000111e-01 1.562744140625000056e-01 5.467529296875000000e-01 1.627410888671874982e-06
2.000000000000000111e-01 3.714111328125000444e-01 2.290771484375000167e-01 2.874114990234374964e-06
2.000000000000000111e-01 5.259033203124999778e-01 3.918212890625000222e-01 3.425689697265624746e-06
2.000000000000000111e-01 5.615478515624999778e-01 3.228271484375000444e-01 3.085601806640625135e-06
2.000000000000000111e-01 6.878173828125000444e-01 8.601806640625000444e-01 7.637908935546875892e-06
2.000000000000000111e-01 7.134521484375000444e-01 8.910888671875000222e-01 6.522796630859374529e-06
2.000000000000000111e-01 8.828857421875000444e-01 7.028076171875000666e-01 1.867095947265624978e-06
2.000000000000000111e-01 1.571044921875000000e-01 7.778564453124999778e-01 7.750274658203124765e-06
2.000000000000000111e-01 4.132568359375000666e-01 5.349853515625000444e-01 6.042572021484374529e-06
2.000000000000000111e-01 5.606689453125000000e-01 4.896728515625000666e-01 3.549163818359374564e-06
2.000000000000000111e-01 6.828369140625000222e-01 4.218017578125000666e-01 1.835906982421874915e-06
2.000000000000000111e-01 8.992431640625000444e-01 2.667724609375000111e-01 5.390594482421874709e-06
2.000000000000000111e-01 8.698974609374999778e-01 2.513427734375000000e-01 5.933624267578124839e-06
2.000000000000000111e-01 1.486083984375000111e-01 3.086181640624999778e-01 7.022247314453124274e-06
2.000000000000000111e-01 8.219482421875000666e-01 2.657958984375000111e-01 6.845367431640624409e-06
2.000000000000000111e-01 2.686279296875000444e-01 2.338623046875000222e-01 5.129547119140624525e-06
2.000000000000000111e-01 4.191162109375000666e-01 5.248779296875000222e-01 7.532379150390624538e-06
2.000000000000000111e-01 6.284912109375000444e-01 2.427490234375000167e-01 7.570404052734374450e-06
2.000000000000000111e-01 4.358642578125000444e-01 4.782958984374999778e-01 6.766326904296874982e-06
2.000000000000000111e-01 6.214111328125000444e-01 6.471923828125000222e-01 2.183258056640624801e-06
2.000000000000000111e-01 8.696044921875000222e-01 6.812744140625000000e-01 2.090972900390624834e-06
2.000000000000000111e-01 7.497802734374999778e-01 8.152587890625000444e-01 4.668975830078124698e-06
2.000000000000000111e-01 2.853759765625000222e-01 8.466064453125000666e-01 7.254669189453124630e-06
2.000000000000000111e-01 4.215576171875000666e-01 7.945556640625000000e-01 1.561187744140624821e-06
2.000000000000000111e-01 6.677490234374999778e-01 5.053466796875000222e-01 5.913116455078124658e-06
2.000000000000000111e-01 2.193603515625000000e-01 8.648193359375000444e-01 7.593048095703124226e-06
2.000000000000000111e-01 5.954833984374999778e-01 6.166259765624999556e-01 5.313690185546874878e-06
2.000000000000000111e-01 3.821533203125000444e-01 5.132080078124999778e-01 3.402191162109374962e-06
2.000000000000000111e-01 1.920654296875000111e-01 8.677490234375000444e-01 2.920257568359374948e-06
2.000000000000000111e-01 1.306396484375000056e-01 3.676025390625000666e-01 2.385345458984374889e-06
2.000000000000000111e-01 4.679443359375000666e-01 1.380615234375000000e-01 6.665069580078124513e-06
2.000000000000000111e-01 1.595458984375000000e-01 4.470458984374999778e-01 4.255828857421874867e-06
2.000000000000000111e-01 6.888916015624999556e-01 2.595947265625000444e-01 1.558624267578124799e-06
2.000000000000000111e-01 4.243896484375000444e-01 6.170166015625000444e-01 1.181365966796874860e-06
2.000000000000000111e-01 1.073974609375000083e-01 5.745361328125000444e-01 5.588836669921874763e-06
2.000000000000000111e-01 2.763916015624999778e-01 3.643798828125000000e-01 3.937103271484374597e-06
2.000000000000000111e-01 3.157958984375000000e-01 4.055419921874999778e-01 4.753570556640624597e-06
2.000000000000000111e-01 6.553466796875000444e-01 6.718505859375000222e-01 5.834503173828124812e-06
2.000000000000000111e-01 2.946044921875000111e-01 6.604248046874999778e-01 7.261932373046874270e-06
2.000000000000000111e-01 2.524658203124999778e-01 4.985595703124999778e-01 5.488006591796874721e-06
2.000000000000000111e-01 3.231689453125000111e-01 5.068603515624999778e-01 7.108978271484374616e-06
2.000000000000000111e-01 6.868408203125000444e-01 3.159423828124999778e-01 7.075225830078124742e-06
2.000000000000000111e-01 2.123779296875000222e-01 7.959228515624999778e-01 4.777069091796875228e-06
2.000000000000000111e-01 6.802001953124999778e-01 6.831787109375000444e-01 1.711151123046874873e-06
2.000000000000000111e-01 8.396728515625000444e-01 7.563720703124999778e-01 2.420806884765625202e-06
2.000000000000000111e-01 7.992919921875000222e-01 1.023193359375000056e-01 4.384857177734375157e-06
2.000000000000000111e-01 3.273193359375000111e-01 6.706787109374999778e-01 1.046356201171874940e-06
2.000000000000000111e-01 3.168701171875000222e-01 6.664794921875000222e-01 5.132110595703124547e-06
2.000000000000000111e-01 5.631591796875000666e-01 2.525146484375000444e-01 1.950836181640624869e-06
2.000000000000000111e-01 7.255615234375000222e-01 7.972900390625000666e-01 4.702301025390624992e-06
2.000000000000000111e-01 3.325927734375000444e-01 7.807373046875000222e-01 3.127471923828124657e-06
2.000000000000000111e-01 6.135498046874999778e-01 5.744384765625000222e-01 1.916656494140624991e-06
2.000000000000000111e-01 3.031982421875000222e-01 3.197998046875000222e-01 7.132904052734374827e-06
2.000000000000000111e-01 1.663330078124999889e-01 6.671142578125000000e-01 2.495147705078125010e-06
2.000000000000000111e-01 7.123779296875000222e-01 6.190673828124999556e-01 3.962310791015625243e-06
2.000000000000000111e-01 5.632080078125000222e-01 6.429931640624999556e-01 4.726654052734374783e-06
2.000000000000000111e-01 3.078369140625000222e-01 8.630615234374999778e-01 6.909027099609374547e-06
2.000000000000000111e-01 7.538330078125000666e-01 4.312744140625000000e-01 5.456390380859374442e-06
2.000000000000000111e-01 8.750244140624999778e-01 6.338134765624999778e-01 2.555389404296875118e-06
2.000000000000000111e-01 7.981201171874999778e-01 3.607177734375000000e-01 1.924346923828125059e-06
2.000000000000000111e-01 7.014404296874999778e-01 3.652099609375000222e-01 2.288360595703124881e-06
2.000000000000000111e-01 2.129150390625000056e-01 5.948486328125000000e-01 7.841278076171874297e-06
2.000000000000000111e-01 8.962158203125000222e-01 3.797119140625000444e-01 6.521514892578124941e-06
2.000000000000000111e-01 2.308837890625000111e-01 6.712158203125000444e-01 1.953826904296874896e-06
2.000000000000000111e-01 1.436767578125000000e-01 6.581298828124999556e-01 7.672515869140624926e-06
2.000000000000000111e-01 3.299560546875000000e-01 3.068603515625000222e-01 2.742095947265624647e-06
2.000000000000000111e-01 6.600830078124999556e-01 8.705810546875000222e-01 7.489227294921874581e-06
2.000000000000000111e-01 1.532470703125000111e-01 8.956787109375000666e-01 3.928558349609374522e-06
2.000000000000000111e-01 2.664306640625000444e-01 7.014404296874999778e-01 7.533233642578124545e-06
2.000000000000000111e-01 5.164794921875000000e-01 2.162841796875000222e-01 7.663116455078125691e-06
2.000000000000000111e-01 7.620361328125000444e-01 8.547607421874999778e-01 2.692962646484374637e-06
2.000000000000000111e-01 4.571533203125000000e-01 2.913330078125000444e-01 2.074310302734375111e-06
